ledger_id,lane,module,granularity,unit_id,candidate_id,range_id,function_index,entry_address,parent_start,parent_end,size,source_kind,source_shape,promotion_key,proof_stage,proof_status,input_matching_claim,import_status,import_source_path,import_header_path,source_path,header_path,compiler_pipeline,compiler_variant,object_path,compiled_section_path,original_path,container_output,compiled_sha1,original_sha1,object_match,relocation_pass,splice_pass,container_pass,matching_claim,reference_source_path,reference_source_line,reference_source_end_line
ECPR00019,auto_leaf_pattern_recovery,m639DLL.rel,function,AUTOLP00022,ALP_addi_r3_r3_imm_blr_m639dll_rel_686_8001700c,,686,0x8001700C,,,8,r3_addi_return,r3_addi_return,function:m639dll.rel:rel:686:0x8001700c,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_pointer_add,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_addi_r3_r3_imm_blr_m639dll_rel_686_8001700c.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_addi_r3_r3_imm_blr_m639dll_rel_686_8001700c.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/m639dll_rel/ALP_addi_r3_r3_imm_blr_m639dll_rel_686_8001700c.bin,85d2e93c8057777c8412f76ced07f74b3082731e,85d2e93c8057777c8412f76ced07f74b3082731e,yes,yes,yes,yes,byte_identical_c,,,
ECPR00020,auto_leaf_pattern_recovery,m639DLL.rel,function,AUTOLP00023,ALP_addi_r3_r3_imm_blr_m639dll_rel_693_80017050,,693,0x80017050,,,8,r3_addi_return,r3_addi_return,function:m639dll.rel:rel:693:0x80017050,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_pointer_add,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_addi_r3_r3_imm_blr_m639dll_rel_693_80017050.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_addi_r3_r3_imm_blr_m639dll_rel_693_80017050.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/m639dll_rel/ALP_addi_r3_r3_imm_blr_m639dll_rel_693_80017050.bin,85d2e93c8057777c8412f76ced07f74b3082731e,85d2e93c8057777c8412f76ced07f74b3082731e,yes,yes,yes,yes,byte_identical_c,,,
ECPR00021,auto_leaf_pattern_recovery,m639DLL.rel,function,AUTOLP00024,ALP_addi_r3_r3_imm_blr_m639dll_rel_793_8001c604,,793,0x8001C604,,,8,r3_addi_return,r3_addi_return,function:m639dll.rel:rel:793:0x8001c604,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_pointer_add,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_addi_r3_r3_imm_blr_m639dll_rel_793_8001c604.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_addi_r3_r3_imm_blr_m639dll_rel_793_8001c604.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/m639dll_rel/ALP_addi_r3_r3_imm_blr_m639dll_rel_793_8001c604.bin,85d2e93c8057777c8412f76ced07f74b3082731e,85d2e93c8057777c8412f76ced07f74b3082731e,yes,yes,yes,yes,byte_identical_c,,,
ECPR00022,auto_leaf_pattern_recovery,m639DLL.rel,function,AUTOLP00025,ALP_addi_r3_r3_imm_blr_m639dll_rel_802_8001cc38,,802,0x8001CC38,,,8,r3_addi_return,r3_addi_return,function:m639dll.rel:rel:802:0x8001cc38,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_pointer_add,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_addi_r3_r3_imm_blr_m639dll_rel_802_8001cc38.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_addi_r3_r3_imm_blr_m639dll_rel_802_8001cc38.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/m639dll_rel/ALP_addi_r3_r3_imm_blr_m639dll_rel_802_8001cc38.bin,85d2e93c8057777c8412f76ced07f74b3082731e,85d2e93c8057777c8412f76ced07f74b3082731e,yes,yes,yes,yes,byte_identical_c,,,
ECPR00023,auto_leaf_pattern_recovery,m648DLL.rel,function,AUTOLP00026,ALP_addi_r3_r3_imm_blr_m648dll_rel_780_80015974,,780,0x80015974,,,8,r3_addi_return,r3_addi_return,function:m648dll.rel:rel:780:0x80015974,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_pointer_add,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_addi_r3_r3_imm_blr_m648dll_rel_780_80015974.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_addi_r3_r3_imm_blr_m648dll_rel_780_80015974.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/m648dll_rel/ALP_addi_r3_r3_imm_blr_m648dll_rel_780_80015974.bin,85d2e93c8057777c8412f76ced07f74b3082731e,85d2e93c8057777c8412f76ced07f74b3082731e,yes,yes,yes,yes,byte_identical_c,,,
ECPR00024,auto_leaf_pattern_recovery,m648DLL.rel,function,AUTOLP00027,ALP_addi_r3_r3_imm_blr_m648dll_rel_787_800159b8,,787,0x800159B8,,,8,r3_addi_return,r3_addi_return,function:m648dll.rel:rel:787:0x800159b8,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_pointer_add,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_addi_r3_r3_imm_blr_m648dll_rel_787_800159b8.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_addi_r3_r3_imm_blr_m648dll_rel_787_800159b8.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/m648dll_rel/ALP_addi_r3_r3_imm_blr_m648dll_rel_787_800159b8.bin,85d2e93c8057777c8412f76ced07f74b3082731e,85d2e93c8057777c8412f76ced07f74b3082731e,yes,yes,yes,yes,byte_identical_c,,,
ECPR00025,auto_leaf_pattern_recovery,m648DLL.rel,function,AUTOLP00028,ALP_addi_r3_r3_imm_blr_m648dll_rel_884_8001ae3c,,884,0x8001AE3C,,,8,r3_addi_return,r3_addi_return,function:m648dll.rel:rel:884:0x8001ae3c,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_pointer_add,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_addi_r3_r3_imm_blr_m648dll_rel_884_8001ae3c.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_addi_r3_r3_imm_blr_m648dll_rel_884_8001ae3c.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/m648dll_rel/ALP_addi_r3_r3_imm_blr_m648dll_rel_884_8001ae3c.bin,85d2e93c8057777c8412f76ced07f74b3082731e,85d2e93c8057777c8412f76ced07f74b3082731e,yes,yes,yes,yes,byte_identical_c,,,
ECPR00026,auto_leaf_pattern_recovery,m648DLL.rel,function,AUTOLP00029,ALP_addi_r3_r3_imm_blr_m648dll_rel_893_8001b470,,893,0x8001B470,,,8,r3_addi_return,r3_addi_return,function:m648dll.rel:rel:893:0x8001b470,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_pointer_add,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_addi_r3_r3_imm_blr_m648dll_rel_893_8001b470.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_addi_r3_r3_imm_blr_m648dll_rel_893_8001b470.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/m648dll_rel/ALP_addi_r3_r3_imm_blr_m648dll_rel_893_8001b470.bin,85d2e93c8057777c8412f76ced07f74b3082731e,85d2e93c8057777c8412f76ced07f74b3082731e,yes,yes,yes,yes,byte_identical_c,,,
ECPR00027,auto_leaf_pattern_recovery,m652DLL.rel,function,AUTOLP00030,ALP_addi_r3_r3_imm_blr_m652dll_rel_592_800111c4,,592,0x800111C4,,,8,r3_addi_return,r3_addi_return,function:m652dll.rel:rel:592:0x800111c4,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_pointer_add,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_addi_r3_r3_imm_blr_m652dll_rel_592_800111c4.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_addi_r3_r3_imm_blr_m652dll_rel_592_800111c4.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/m652dll_rel/ALP_addi_r3_r3_imm_blr_m652dll_rel_592_800111c4.bin,85d2e93c8057777c8412f76ced07f74b3082731e,85d2e93c8057777c8412f76ced07f74b3082731e,yes,yes,yes,yes,byte_identical_c,,,
ECPR00028,auto_leaf_pattern_recovery,m652DLL.rel,function,AUTOLP00031,ALP_addi_r3_r3_imm_blr_m652dll_rel_599_80011208,,599,0x80011208,,,8,r3_addi_return,r3_addi_return,function:m652dll.rel:rel:599:0x80011208,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_pointer_add,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_addi_r3_r3_imm_blr_m652dll_rel_599_80011208.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_addi_r3_r3_imm_blr_m652dll_rel_599_80011208.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/m652dll_rel/ALP_addi_r3_r3_imm_blr_m652dll_rel_599_80011208.bin,85d2e93c8057777c8412f76ced07f74b3082731e,85d2e93c8057777c8412f76ced07f74b3082731e,yes,yes,yes,yes,byte_identical_c,,,
ECPR00029,auto_leaf_pattern_recovery,m652DLL.rel,function,AUTOLP00032,ALP_addi_r3_r3_imm_blr_m652dll_rel_696_8001668c,,696,0x8001668C,,,8,r3_addi_return,r3_addi_return,function:m652dll.rel:rel:696:0x8001668c,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_pointer_add,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_addi_r3_r3_imm_blr_m652dll_rel_696_8001668c.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_addi_r3_r3_imm_blr_m652dll_rel_696_8001668c.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/m652dll_rel/ALP_addi_r3_r3_imm_blr_m652dll_rel_696_8001668c.bin,85d2e93c8057777c8412f76ced07f74b3082731e,85d2e93c8057777c8412f76ced07f74b3082731e,yes,yes,yes,yes,byte_identical_c,,,
ECPR00030,auto_leaf_pattern_recovery,m652DLL.rel,function,AUTOLP00033,ALP_addi_r3_r3_imm_blr_m652dll_rel_705_80016cc0,,705,0x80016CC0,,,8,r3_addi_return,r3_addi_return,function:m652dll.rel:rel:705:0x80016cc0,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_pointer_add,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_addi_r3_r3_imm_blr_m652dll_rel_705_80016cc0.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_addi_r3_r3_imm_blr_m652dll_rel_705_80016cc0.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/m652dll_rel/ALP_addi_r3_r3_imm_blr_m652dll_rel_705_80016cc0.bin,85d2e93c8057777c8412f76ced07f74b3082731e,85d2e93c8057777c8412f76ced07f74b3082731e,yes,yes,yes,yes,byte_identical_c,,,
ECPR00031,auto_leaf_pattern_recovery,m653DLL.rel,function,AUTOLP00034,ALP_addi_r3_r3_imm_blr_m653dll_rel_65_80002304,,65,0x80002304,,,8,r3_addi_return,r3_addi_return,function:m653dll.rel:rel:65:0x80002304,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_pointer_add,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_addi_r3_r3_imm_blr_m653dll_rel_65_80002304.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_addi_r3_r3_imm_blr_m653dll_rel_65_80002304.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/m653dll_rel/ALP_addi_r3_r3_imm_blr_m653dll_rel_65_80002304.bin,85d2e93c8057777c8412f76ced07f74b3082731e,85d2e93c8057777c8412f76ced07f74b3082731e,yes,yes,yes,yes,byte_identical_c,,,
ECPR00032,auto_leaf_pattern_recovery,m653DLL.rel,function,AUTOLP00035,ALP_addi_r3_r3_imm_blr_m653dll_rel_560_80014124,,560,0x80014124,,,8,r3_addi_return,r3_addi_return,function:m653dll.rel:rel:560:0x80014124,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_pointer_add,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_addi_r3_r3_imm_blr_m653dll_rel_560_80014124.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_addi_r3_r3_imm_blr_m653dll_rel_560_80014124.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/m653dll_rel/ALP_addi_r3_r3_imm_blr_m653dll_rel_560_80014124.bin,85d2e93c8057777c8412f76ced07f74b3082731e,85d2e93c8057777c8412f76ced07f74b3082731e,yes,yes,yes,yes,byte_identical_c,,,
ECPR00033,auto_leaf_pattern_recovery,m653DLL.rel,function,AUTOLP00036,ALP_addi_r3_r3_imm_blr_m653dll_rel_567_80014168,,567,0x80014168,,,8,r3_addi_return,r3_addi_return,function:m653dll.rel:rel:567:0x80014168,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_pointer_add,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_addi_r3_r3_imm_blr_m653dll_rel_567_80014168.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_addi_r3_r3_imm_blr_m653dll_rel_567_80014168.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/m653dll_rel/ALP_addi_r3_r3_imm_blr_m653dll_rel_567_80014168.bin,85d2e93c8057777c8412f76ced07f74b3082731e,85d2e93c8057777c8412f76ced07f74b3082731e,yes,yes,yes,yes,byte_identical_c,,,
ECPR00034,auto_leaf_pattern_recovery,m653DLL.rel,function,AUTOLP00037,ALP_addi_r3_r3_imm_blr_m653dll_rel_639_80018054,,639,0x80018054,,,8,r3_addi_return,r3_addi_return,function:m653dll.rel:rel:639:0x80018054,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_pointer_add,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_addi_r3_r3_imm_blr_m653dll_rel_639_80018054.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_addi_r3_r3_imm_blr_m653dll_rel_639_80018054.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/m653dll_rel/ALP_addi_r3_r3_imm_blr_m653dll_rel_639_80018054.bin,85d2e93c8057777c8412f76ced07f74b3082731e,85d2e93c8057777c8412f76ced07f74b3082731e,yes,yes,yes,yes,byte_identical_c,,,
ECPR00035,auto_leaf_pattern_recovery,m653DLL.rel,function,AUTOLP00038,ALP_addi_r3_r3_imm_blr_m653dll_rel_684_80019cec,,684,0x80019CEC,,,8,r3_addi_return,r3_addi_return,function:m653dll.rel:rel:684:0x80019cec,source_manifest,source_manifest,byte_identical_c,copied_source,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,src/recovered/mp6_exact/source/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.c,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/source/auto_leaf_pattern_recovered.h,devkitppc_gcc,devkitppc_gcc_o2_clean_pointer_add,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/compiled/auto_leaf_pattern_recovered.o,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/object_sections/ALP_addi_r3_r3_imm_blr_m653dll_rel_684_80019cec.text.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/original/ALP_addi_r3_r3_imm_blr_m653dll_rel_684_80019cec.bin,_mp6_rebuild/reports/generated/auto_leaf_pattern_recovery/container_splice/m653dll_rel/ALP_addi_r3_r3_imm_blr_m653dll_rel_684_80019cec.bin,85d2e93c8057777c8412f76ced07f74b3082731e,85d2e93c8057777c8412f76ced07f74b3082731e,yes,yes,yes,yes,byte_identical_c,,,
